Organoid	Drug_ID	Drug Name	Max_conc	IC50	BETA	AUC
P6	1116	AKT inhibitor VIII	5	5.794835	1.037891	0.993237
P6	1129	PF-4708671	10	0.646292	1.396633	0.68625
P6	1129	PF-4708671	10	0.638118	1.162137	0.67
P6	1133	JNJ-26854165	10	3.149794	0.968639	0.944875
P6	1133	JNJ-26854165	10	4.292229	0.975585	0.89125
P6	1134	LY317615	10	3.921499	0.92542	0.93125
P6	1134	LY317615	10	4.31048	0.796612	0.941125
P6	1150	Embelin	10	4.522607	0.972073	0.948625
P6	1150	Embelin	10	4.328073	0.971511	0.956125
P6	1190	Gemcitibine	10	0.108721	0.656222	0.4075
P6	1190	Gemcitibine	10	-1.847521	0.566804	0.5725
P6	1191	Bortezomib	0.02	-3.54702	0.649076	0.81375
P6	1191	Bortezomib	0.02	-2.562409	0.96867	0.933625
P6	1192	GSK269962A	5	2.267292	0.818962	0.6375
P6	1192	GSK269962A	5	0.360622	0.49561	0.87625
P6	1194	SB-505124	10	3.92885	0.73928	0.91375
P6	1194	SB-505124	10	5.352553	0.899679	0.969875
P6	1200	Fulvestrant	1	4.195267	0.947664	0.984625
P6	1200	Fulvestrant	1	3.63546	0.9532	0.991987
P6	1218	JQ1	1	1.362363	0.921441	0.929875
P6	1218	JQ1	1	1.151522	0.949251	0.923625
P6	1239	YK 4-279	10	1.708361	0.835331	0.80125
P6	1239	YK 4-279	10	1.895408	0.904143	0.77625
P6	1241	CHIR-99021	10	2.960818	1.074008	0.886125
P6	1241	CHIR-99021	10	2.480232	1.184887	0.913625
P6	1242	(5Z)-7-Oxozeaenol	10	4.125382	0.921748	0.87375
P6	1242	(5Z)-7-Oxozeaenol	10	3.013942	0.887982	0.933625
P6	1248	FK866	1	3.522171	0.942705	0.983375
P6	1248	FK866	1	3.715596	0.950788	0.984625
P6	1249	BMS-345541	10	3.10056	1.149421	0.883625
P6	1249	BMS-345541	10	3.010975	1.087775	0.907375
P6	1250	AZ960	10	6.363831	1.035155	0.991987
P6	1250	AZ960	10	6.133794	1.011966	0.993237
P6	1259	BMN-673	10	2.595348	0.808592	0.7225
P6	1259	BMN-673	10	1.185937	0.868413	0.84875
P6	1263	UNC0642	0.5	3.528576	1.011538	0.993237
P6	1263	UNC0642	0.5	3.222835	1.007548	0.991988
P6	1264	SGC0946	0.5	3.896111	1.032702	0.9
P6	1264	SGC0946	0.5	1.118669	0.684508	0.994712
P6	1268	XAV 939	5	2.278892	0.793673	0.9125
P6	1268	XAV 939	5	3.107225	0.779186	0.87375
P6	1372	GSK1120212/Tramatenib	1	-3.523706	1.144839	0.395
P6	1372	GSK1120212/Tramatenib	1	-2.939287	0.940484	0.47625
P6	1372	GSK1120212/Tramatenib	1	-3.348993	1.03188	0.26375
P6	1372	GSK1120212/Tramatenib	1	-4.644001	0.847099	0.41875
P6	1373	GSK2118436/Dabrafenib	10	6.804208	1.03745	0.994712
P6	1373	GSK2118436/Dabrafenib	10	6.257485	0.971125	0.991987
P6	1375	Temozolomide	30	6.637947	0.935976	0.978375
P6	1375	Temozolomide	30	6.916542	0.94846	0.983375
P6	1504	PF-562271	10	2.953955	0.900676	0.86
P6	1504	PF-562271	10	2.38963	1.056145	0.885
P6	1506	PAC-1	10	3.768478	0.996002	0.936125
P6	1506	PAC-1	10	3.296844	0.934052	0.9125
P6	1507	INCB-18424/Ruxolitinib	10	5.766419	0.955041	0.978375
P6	1507	INCB-18424/Ruxolitinib	10	5.587658	0.897848	0.983375
P6	1510	OSI-906	2.5	4.236763	0.985077	0.985988
P6	1510	OSI-906	2.5	4.705465	0.968571	0.982125
P6	1549	AZD8931	5	0.411584	0.898618	0.7625
P6	1549	AZD8931	5	1.040419	0.722793	0.7225
P6	1560	BYL719	5	4.995244	0.921618	0.979625
P6	1560	BYL719	5	5.679274	0.989265	0.991987
P6	1564	SCH772984	5	1.692147	1.130361	0.861125
P6	1564	SCH772984	5	3.189048	1.050958	0.928625
P7	1001	AICAR	100	1.999144	0.639848	0.5275
P7	1001	AICAR	100	1.239109	0.584501	0.4475
P7	1001	AICAR	100	2.070534	0.511357	0.52375
P7	1003	Camptothecin	0.1	-2.859936	1.024311	0.805
P7	1003	Camptothecin	0.1	-2.780088	1.1367	0.82125
P7	1003	Camptothecin	0.1	-2.733463	1.097151	0.825
P7	1005	Cisplatin	6	4.410365	0.904382	0.961125
P7	1005	Cisplatin	6	2.384054	0.791348	0.86375
P7	1005	Cisplatin	6	2.309872	0.841882	0.87125
P7	1007	Docetaxel	0.0125	-4.662909	1.216067	0.844875
P7	1007	Docetaxel	0.0125	-4.187326	1.251541	0.80875
P7	1007	Docetaxel	0.0125	-4.933177	1.039924	0.861125
P7	1010	Gefitinib	0.5	-0.541372	1.254137	0.851125
P7	1010	Gefitinib	0.5	0.309613	1.157738	0.936125
P7	1010	Gefitinib	0.5	0.846961	1.061006	0.908625
P7	1011	ABT-263	2	4.717335	1.010078	0.993237
P7	1011	ABT-263	2	5.095454	1.048564	0.993237
P7	1011	ABT-263	2	4.874371	1.013654	0.994712
P7	1012	Vorinostat	10	0.752327	1.278295	0.69
P7	1012	Vorinostat	10	0.810486	1.387963	0.6475
P7	1012	Vorinostat	10	0.476064	1.281302	0.7
P7	1013	Nilotinib	2	3.048182	0.992917	0.968375
P7	1013	Nilotinib	2	4.468407	0.980651	0.988487
P7	1013	Nilotinib	2	4.478084	1.011812	0.991987
P7	1017	AZD-2281	5	3.991793	0.802561	0.932375
P7	1017	AZD-2281	5	1.770419	0.66876	0.805
P7	1017	AZD-2281	5	3.193533	0.886249	0.945
P7	1020	Lenalidomide	5	4.680541	0.926837	0.963625
P7	1020	Lenalidomide	5	4.218127	0.921116	0.959875
P7	1020	Lenalidomide	5	4.013558	0.918775	0.977125
P7	1021	Axitinib	2	1.397352	0.755587	0.86375
P7	1021	Axitinib	2	0.896709	0.905796	0.8275
P7	1021	Axitinib	2	0.759821	0.800741	0.86
P7	1023	GW 441756	2	4.74074	1.005007	0.993237
P7	1023	GW 441756	2	4.780175	1.004731	0.982125
P7	1023	GW 441756	2	4.200303	0.915904	0.993237
P7	1024	CEP-701	2	-0.069037	0.768577	0.4375
P7	1024	CEP-701	2	-2.303252	0.988652	0.7375
P7	1024	CEP-701	2	-1.588956	0.906194	0.54875
P7	1025	SB 216763	10	6.506101	1.025791	0.985987
P7	1025	SB 216763	10	6.066715	0.958803	0.994487
P7	1025	SB 216763	10	6.72908	1.015969	0.993237
P7	1026	17-AAG	1	-2.600462	1.104002	0.57875
P7	1026	17-AAG	1	-2.289331	0.874537	0.6625
P7	1026	17-AAG	1	-1.705038	1.071382	0.525
P7	1029	AMG-706	2	5.088835	1.029895	0.985987
P7	1029	AMG-706	2	5.045752	1.012011	0.994712
P7	1029	AMG-706	2	4.418994	0.994281	0.993237
P7	1030	KU-55933	10	4.831074	1.036094	0.952375
P7	1030	KU-55933	10	6.482682	1.032815	0.993237
P7	1030	KU-55933	10	4.243631	0.984639	0.973375
P7	1032	BIBW2992/Afatanib	0.5	1.413668	1.082708	0.809875
P7	1032	BIBW2992/Afatanib	0.5	0.671105	1.03762	0.963375
P7	1032	BIBW2992/Afatanib	0.5	-1.072989	1.282519	0.924875
P7	1033	GDC-0449	10	2.261764	0.850063	0.82875
P7	1033	GDC-0449	10	1.397494	0.679411	0.62125
P7	1033	GDC-0449	10	0.561889	0.655331	0.715
P7	1036	PLX4720	10	6.573008	1.013673	0.993237
P7	1036	PLX4720	10	6.79011	1.06134	0.994712
P7	1036	PLX4720	10	6.574239	1.025057	0.993237
P7	1037	BX-795	5	1.121292	0.966501	0.625
P7	1037	BX-795	5	0.289141	0.780123	0.81
P7	1037	BX-795	5	-0.150345	0.715414	0.68625
P7	1038	NU-7441	2	2.215791	1.10726	0.944875
P7	1038	NU-7441	2	2.557517	0.918718	0.983487
P7	1038	NU-7441	2	4.015647	1.011534	0.953375
P7	1039	SL 0101-1	10	0.226996	0.791083	0.575
P7	1039	SL 0101-1	10	0.327205	1.113342	0.62625
P7	1039	SL 0101-1	10	-0.001751	0.982619	0.59375
P7	1042	BIRB 0796	10	6.259747	0.989339	0.991987
P7	1042	BIRB 0796	10	5.984657	0.999175	0.988487
P7	1042	BIRB 0796	10	6.200383	1.0039	0.991988
P7	1043	JNK Inhibitor VIII	10	6.399109	1.024813	0.993237
P7	1043	JNK Inhibitor VIII	10	6.201253	1.021361	0.995962
P7	1043	JNK Inhibitor VIII	10	7.032918	1.058754	0.991988
P7	1046	681640	2	4.786441	1.000747	0.985987
P7	1046	681640	2	4.433844	0.965713	0.993237
P7	1046	681640	2	4.803994	1.030235	0.993237
P7	1047	Nutlin-3a	8	0.592089	1.137602	0.6825
P7	1047	Nutlin-3a	8	0.253683	1.099116	0.64875
P7	1047	Nutlin-3a	8	0.440058	1.178582	0.70125
P7	1048	Mirin	100	5.584649	1.147296	0.86875
P7	1048	Mirin	100	5.457	1.161071	0.923625
P7	1048	Mirin	100	4.895047	0.920269	0.899875
P7	1049	PD-173074	2	4.350229	0.95507	0.984625
P7	1049	PD-173074	2	4.043769	0.968872	0.982125
P7	1049	PD-173074	2	4.513066	0.996908	0.990737
P7	1050	ZM-447439	4	5.677812	1.015205	0.977125
P7	1050	ZM-447439	4	3.032313	0.782953	0.993237
P7	1050	ZM-447439	4	4.655997	0.904946	0.9175
P7	1051	MLN8237	2	0.074871	0.539564	0.68875
P7	1051	MLN8237	2	-0.429974	0.494999	0.75875
P7	1051	MLN8237	2	0.702224	0.434332	0.7025
P7	1052	RO-3306	5	5.383979	0.999558	0.990738
P7	1052	RO-3306	5	5.937775	1.050433	0.937375
P7	1052	RO-3306	5	3.03041	1.050918	0.994712
P7	1053	MK-2206	4	0.787746	0.8634	0.6725
P7	1053	MK-2206	4	0.244279	0.593976	0.77625
P7	1053	MK-2206	4	-0.006497	0.72536	0.66625
P7	1054	PD-0332991	4	1.908602	0.414975	0.70875
P7	1054	PD-0332991	4	2.35982	0.463919	0.77625
P7	1054	PD-0332991	4	1.751185	0.384096	0.73625
P7	1055	PF477736	1	0.977073	0.990044	0.875
P7	1055	PF477736	1	1.453202	0.825897	0.922375
P7	1055	PF477736	1	0.807948	0.771393	0.915
P7	1057	NVP-BEZ235	0.25	-2.067874	0.959711	0.7875
P7	1057	NVP-BEZ235	0.25	-1.834517	1.083923	0.79375
P7	1057	NVP-BEZ235	0.25	-2.091117	1.085861	0.8275
P7	1058	GDC0941	4	-0.974413	0.793039	0.62125
P7	1058	GDC0941	4	-0.501058	0.772424	0.5575
P7	1058	GDC0941	4	-0.789937	0.735295	0.5775
P7	1058	GDC0941	4	-0.454344	0.868446	0.63125
P7	1058	GDC0941	4	-0.398581	0.770569	0.63125
P7	1058	GDC0941	4	-0.068544	0.837864	0.68125
P7	1059	AZD8055	2	-0.477761	0.917655	0.7275
P7	1059	AZD8055	2	0.87313	0.959211	0.8625
P7	1059	AZD8055	2	-0.237625	1.100016	0.77
P7	1066	AZD6482	5	1.996946	0.917988	0.8825
P7	1066	AZD6482	5	2.142451	0.947788	0.87125
P7	1066	AZD6482	5	2.021225	0.943089	0.88
P7	1068	Obatoclax Mesylate	10	0.526218	1.234563	0.6025
P7	1068	Obatoclax Mesylate	10	-0.45849	1.28215	0.505
P7	1068	Obatoclax Mesylate	10	0.22096	0.951822	0.6575
P7	1068	Obatoclax Mesylate	10	0.236839	1.131097	0.8075
P7	1068	Obatoclax Mesylate	10	1.827146	1.131952	0.6075
P7	1068	Obatoclax Mesylate	10	1.786027	1.187531	0.8025
P7	1069	EHT 1864	10	7.086077	1.048367	0.993237
P7	1069	EHT 1864	10	6.457516	1.036832	0.995962
P7	1069	EHT 1864	10	6.346093	1.007797	0.993237
P7	1072	BMS-708163	5	2.710592	0.743061	0.895
P7	1072	BMS-708163	5	3.195395	0.700264	0.88125
P7	1072	BMS-708163	5	3.266001	0.701423	0.905
P7	1073	5-Fluorouracil	20	5.157342	0.99784	0.825
P7	1073	5-Fluorouracil	20	2.703474	1.150302	0.954875
P7	1073	5-Fluorouracil	20	3.056864	0.79269	0.838625
P7	1079	Dasatanib	0.5	0.228673	0.832885	0.89375
P7	1079	Dasatanib	0.5	-0.284491	0.874821	0.85875
P7	1079	Dasatanib	0.5	-0.238541	0.814099	0.87125
P7	1080	Paclitaxel	0.01	-4.090984	1.157186	0.862375
P7	1080	Paclitaxel	0.01	-2.307715	1.053898	0.883625
P7	1080	Paclitaxel	0.01	-4.413585	1.114737	0.970875
P7	1083	PF-02341066	1	0.104227	0.91236	0.845
P7	1083	PF-02341066	1	-0.474972	0.93926	0.8025
P7	1083	PF-02341066	1	1.078007	1.181303	0.899875
P7	1085	Sorafenib	4	1.920561	0.95562	0.88625
P7	1085	Sorafenib	4	2.487416	1.041504	0.907375
P7	1085	Sorafenib	4	1.986489	1.187448	0.923625
P7	1086	BI-2536	0.5	-2.503286	0.76145	0.62375
P7	1086	BI-2536	0.5	-3.305203	0.879438	0.66
P7	1086	BI-2536	0.5	-2.420444	0.731146	0.495
P7	1088	Irinotecan	5	1.124959	1.019928	0.76875
P7	1088	Irinotecan	5	-0.510988	0.26182	0.53125
P7	1088	Irinotecan	5	0.688065	1.027138	0.81375
P7	1089	Oxaliplatin	20	7.118264	1.020944	0.993237
P7	1089	Oxaliplatin	20	7.292935	1.027228	0.975875
P7	1089	Oxaliplatin	20	5.950386	0.93467	0.994487
P7	1091	BMS-536924	4	3.370942	1.014311	0.79125
P7	1091	BMS-536924	4	3.455448	0.909905	0.949875
P7	1091	BMS-536924	4	0.920859	1.14941	0.949875
P7	1114	Cetuximab	32.9	3.494429	0.908895	0.82875
P7	1114	Cetuximab	32.9	3.383486	0.92621	0.8425
P7	1114	Cetuximab	32.9	3.429468	0.855277	0.8375
P7	1116	AKT inhibitor VIII	5	0.893295	0.863819	0.7075
P7	1116	AKT inhibitor VIII	5	0.869548	1.094361	0.795
P7	1116	AKT inhibitor VIII	5	0.240098	0.987904	0.77
P7	1129	PF-4708671	10	2.615293	1.17043	0.78125
P7	1129	PF-4708671	10	1.566978	1.007584	0.849875
P7	1129	PF-4708671	10	1.831557	1.026828	0.81375
P7	1133	JNJ-26854165	10	-0.915396	0.354051	0.86125
P7	1133	JNJ-26854165	10	2.807437	0.912204	0.47375
P7	1133	JNJ-26854165	10	2.338988	1.05876	0.88125
P7	1134	LY317615	10	4.200791	0.999863	0.947375
P7	1134	LY317615	10	4.383827	1.104727	0.85625
P7	1134	LY317615	10	3.012888	0.711126	0.970875
P7	1150	Embelin	10	6.028994	0.954823	0.985988
P7	1150	Embelin	10	5.078312	0.990503	0.975875
P7	1150	Embelin	10	6.02945	1.039008	0.991988
P7	1190	Gemcitibine	10	-5.349104	0.396678	0.2275
P7	1190	Gemcitibine	10	-3.697062	0.469675	0.30625
P7	1190	Gemcitibine	10	-5.450118	0.235994	0.25875
P7	1191	Bortezomib	0.02	-6.390538	1.596127	0.5675
P7	1191	Bortezomib	0.02	-6.002959	1.704409	0.57
P7	1191	Bortezomib	0.02	-6.199514	1.751652	0.55
P7	1192	GSK269962A	5	2.716533	0.792054	0.89625
P7	1192	GSK269962A	5	2.402604	0.864134	0.8875
P7	1192	GSK269962A	5	2.426425	0.819463	0.89125
P7	1194	SB-505124	10	6.185608	1.01506	0.970875
P7	1194	SB-505124	10	5.040833	0.95339	0.991987
P7	1194	SB-505124	10	6.243923	1.02073	0.991988
P7	1200	Fulvestrant	1	4.043264	1.035643	0.993237
P7	1200	Fulvestrant	1	4.343534	1.023678	0.8175
P7	1200	Fulvestrant	1	1.492914	0.505773	0.994487
P7	1218	JQ1	1	-0.70146	1.094235	0.72375
P7	1218	JQ1	1	-1.135415	0.874711	0.879875
P7	1218	JQ1	1	0.384925	1.19932	0.8
P7	1239	YK 4-279	10	1.242919	0.80551	0.7075
P7	1239	YK 4-279	10	0.012801	0.982858	0.5425
P7	1239	YK 4-279	10	1.074255	0.91082	0.71375
P7	1241	CHIR-99021	10	6.661131	1.042437	0.984738
P7	1241	CHIR-99021	10	5.950789	0.977934	0.991987
P7	1241	CHIR-99021	10	6.114301	1.007869	0.994712
P7	1242	(5Z)-7-Oxozeaenol	10	3.468482	0.96111	0.93
P7	1242	(5Z)-7-Oxozeaenol	10	4.149875	0.809599	0.931125
P7	1242	(5Z)-7-Oxozeaenol	10	3.839312	0.912876	0.927375
P7	1248	FK866	1	4.217972	1.010052	0.991988
P7	1248	FK866	1	3.931656	0.97414	0.993238
P7	1248	FK866	1	3.835297	0.95431	0.985987
P7	1249	BMS-345541	10	4.647897	0.997833	0.978375
P7	1249	BMS-345541	10	5.413737	1.058993	0.983487
P7	1249	BMS-345541	10	5.271962	1.018815	0.959875
P7	1250	AZ960	10	0.396354	0.731181	0.61
P7	1250	AZ960	10	-0.172817	0.717859	0.66375
P7	1250	AZ960	10	0.958338	0.627935	0.5425
P7	1259	BMN-673	10	-2.023598	0.348215	0.78875
P7	1259	BMN-673	10	1.050405	0.72953	0.41
P7	1259	BMN-673	10	2.197707	0.683058	0.69
P7	1263	UNC0642	0.5	3.12118	0.95613	0.978375
P7	1263	UNC0642	0.5	3.872326	1.022968	0.994712
P7	1263	UNC0642	0.5	2.451942	0.961	0.985987
P7	1264	SGC0946	0.5	3.262614	0.981218	0.985988
P7	1264	SGC0946	0.5	3.314836	1.02864	0.993237
P7	1264	SGC0946	0.5	3.094571	0.959944	0.991987
P7	1268	XAV 939	5	5.698666	0.989093	0.991988
P7	1268	XAV 939	5	6.148237	1.05044	0.993237
P7	1268	XAV 939	5	5.612176	1.048277	0.994712
P7	1372	GSK1120212/Tramatenib	1	-3.127343	1.070042	0.38875
P7	1372	GSK1120212/Tramatenib	1	-3.381008	0.821405	0.45625
P7	1372	GSK1120212/Tramatenib	1	-3.642852	0.815728	0.4275
P7	1372	GSK1120212/Tramatenib	1	-4.085842	0.743163	0.36875
P7	1372	GSK1120212/Tramatenib	1	-3.903598	0.780423	0.335
P7	1372	GSK1120212/Tramatenib	1	-3.700915	0.837402	0.3825
P7	1373	GSK2118436/Dabrafenib	10	3.961269	0.797297	0.91875
P7	1373	GSK2118436/Dabrafenib	10	3.772428	0.726033	0.984737
P7	1373	GSK2118436/Dabrafenib	10	5.834708	0.986203	0.8975
P7	1375	Temozolomide	30	7.409159	0.992416	0.991988
P7	1375	Temozolomide	30	7.141551	0.984841	0.991987
P7	1375	Temozolomide	30	7.217919	1.009564	0.985987
P7	1504	PF-562271	10	2.135942	0.766876	0.8625
P7	1504	PF-562271	10	2.84285	0.899688	0.78625
P7	1504	PF-562271	10	2.973465	0.939491	0.87375
P7	1506	PAC-1	10	5.590073	0.972248	0.982125
P7	1506	PAC-1	10	5.959984	0.971655	0.924875
P7	1506	PAC-1	10	3.425051	0.949649	0.984738
P7	1507	INCB-18424/Ruxolitinib	10	3.206097	1.119374	0.961125
P7	1507	INCB-18424/Ruxolitinib	10	3.309641	0.975989	0.929875
P7	1507	INCB-18424/Ruxolitinib	10	4.528485	0.964481	0.918625
P7	1510	OSI-906	2.5	-0.522879	0.536246	0.6275
P7	1510	OSI-906	2.5	-0.265782	0.624571	0.72
P7	1510	OSI-906	2.5	0.127512	0.689726	0.65625
P7	1549	AZD8931	5	-4.28007	0.618914	0.19875
P7	1549	AZD8931	5	-5.038749	0.588602	0.235
P7	1549	AZD8931	5	-5.260956	0.556341	0.19375
P7	1560	BYL719	5	1.238466	0.88886	0.80875
P7	1560	BYL719	5	0.964935	0.74553	0.49125
P7	1560	BYL719	5	-1.299742	0.457642	0.7575
P7	1564	SCH772984	5	-0.069982	1.157121	0.6775
P7	1564	SCH772984	5	0.057977	1.242799	0.67
P7	1564	SCH772984	5	-0.051897	1.063111	0.675
P8	1001	AICAR	100	0.456434	0.608374	0.3625
P8	1001	AICAR	100	0.670375	0.535356	0.38875
P8	1001	AICAR	100	0.45613	0.501962	0.3725
P8	1003	Camptothecin	0.1	-1.599695	1.008726	0.897375
P8	1003	Camptothecin	0.1	-1.460745	1.149255	0.889875
P8	1003	Camptothecin	0.1	-1.800137	1.115115	0.904875
P8	1005	Cisplatin	6	-1.297125	0.797606	0.43875
P8	1005	Cisplatin	6	-1.508944	0.805628	0.47
P8	1005	Cisplatin	6	-1.418453	0.817521	0.44375
P8	1007	Docetaxel	0.0125	-3.316455	0.865134	0.87
P8	1007	Docetaxel	0.0125	-3.815399	0.802908	0.8925
P8	1007	Docetaxel	0.0125	-3.730278	0.91746	0.905
P8	1010	Gefitinib	0.5	1.22652	1.151134	0.963375
P8	1010	Gefitinib	0.5	0.746677	1.202452	0.915875
P8	1010	Gefitinib	0.5	1.3398	1.123995	0.955875
P8	1010	Gefitinib	0.5	0.983284	1.052402	0.883625
P8	1010	Gefitinib	0.5	-0.09871	1.061572	0.899875
P8	1010	Gefitinib	0.5	0.097769	1.185825	0.939875
P8	1011	ABT-263	2	4.419364	0.943083	0.991987
P8	1011	ABT-263	2	4.746149	0.985956	0.994487
P8	1011	ABT-263	2	5.120878	1.013378	0.984625
P8	1012	Vorinostat	10	0.991976	1.335388	0.72625
P8	1012	Vorinostat	10	0.668744	1.339984	0.68875
P8	1012	Vorinostat	10	0.612619	1.504155	0.682375
P8	1013	Nilotinib	2	1.917024	0.919432	0.9225
P8	1013	Nilotinib	2	1.900824	0.913494	0.927375
P8	1013	Nilotinib	2	2.03373	0.903257	0.922375
P8	1017	AZD-2281	5	3.558144	0.902644	0.937375
P8	1017	AZD-2281	5	3.306496	0.87891	0.944875
P8	1017	AZD-2281	5	3.884462	0.896225	0.954875
P8	1020	Lenalidomide	5	5.316024	0.952854	0.993238
P8	1020	Lenalidomide	5	5.275382	0.967906	0.984738
P8	1020	Lenalidomide	5	5.863874	1.01922	0.984625
P8	1021	Axitinib	2	0.806794	1.077157	0.879875
P8	1021	Axitinib	2	1.231998	1.120708	0.85125
P8	1021	Axitinib	2	0.644273	1.033213	0.863625
P8	1023	GW 441756	2	3.857445	0.877514	0.983375
P8	1023	GW 441756	2	4.350467	0.883256	0.993237
P8	1023	GW 441756	2	4.759609	0.994652	0.971125
P8	1024	CEP-701	2	-0.735115	0.681925	0.65625
P8	1024	CEP-701	2	0.60178	0.633564	0.68875
P8	1024	CEP-701	2	-0.479844	0.695736	0.775
P8	1025	SB 216763	10	6.702872	1.022627	0.994712
P8	1025	SB 216763	10	6.828542	1.064919	0.994712
P8	1025	SB 216763	10	6.749344	1.052952	0.994712
P8	1026	17-AAG	1	-1.496501	1.337479	0.68375
P8	1026	17-AAG	1	-1.674783	1.38529	0.705
P8	1026	17-AAG	1	-1.548585	1.281365	0.69625
P8	1029	AMG-706	2	5.064953	1.017506	0.993238
P8	1029	AMG-706	2	5.141304	1.021072	0.994487
P8	1029	AMG-706	2	4.869258	0.994496	0.994488
P8	1030	KU-55933	10	4.540235	0.907012	0.954875
P8	1030	KU-55933	10	5.439928	0.964382	0.975875
P8	1030	KU-55933	10	5.323529	0.935393	0.978375
P8	1032	BIBW2992/Afatanib	0.5	-1.069269	1.262545	0.836125
P8	1032	BIBW2992/Afatanib	0.5	-1.542491	1.133834	0.78375
P8	1032	BIBW2992/Afatanib	0.5	-1.705009	0.920913	0.74625
P8	1033	GDC-0449	10	1.61482	0.682591	0.735
P8	1033	GDC-0449	10	1.881931	0.707772	0.67625
P8	1033	GDC-0449	10	1.090156	0.656755	0.7625
P8	1033	GDC-0449	10	6.42041	1.030416	0.993237
P8	1033	GDC-0449	10	6.159898	0.953204	0.985987
P8	1033	GDC-0449	10	5.981822	0.921938	0.984625
P8	1036	PLX4720	10	6.621436	1.030289	0.994712
P8	1036	PLX4720	10	6.513285	1.014693	0.994488
P8	1036	PLX4720	10	6.86967	1.05596	0.993237
P8	1036	PLX4720	10	6.101706	1.01103	0.993237
P8	1036	PLX4720	10	6.486508	1.004504	0.994713
P8	1036	PLX4720	10	6.804095	1.054056	0.990737
P8	1037	BX-795	5	1.84876	0.798575	0.79875
P8	1037	BX-795	5	1.658074	0.947439	0.845
P8	1037	BX-795	5	1.483083	0.720468	0.85375
P8	1038	NU-7441	2	3.228358	0.911317	0.949875
P8	1038	NU-7441	2	3.84933	0.949592	0.978375
P8	1038	NU-7441	2	2.63708	0.895137	0.961125
P8	1039	SL 0101-1	10	-1.54722	0.377293	0.4875
P8	1039	SL 0101-1	10	-0.662154	0.544783	0.42875
P8	1039	SL 0101-1	10	-0.429415	0.597068	0.51125
P8	1042	BIRB 0796	10	6.531573	0.959074	0.993237
P8	1042	BIRB 0796	10	4.801632	0.876382	0.966125
P8	1042	BIRB 0796	10	5.345737	0.852363	0.956125
P8	1043	JNK Inhibitor VIII	10	6.519207	0.976621	0.994712
P8	1043	JNK Inhibitor VIII	10	6.917918	1.03071	0.993237
P8	1043	JNK Inhibitor VIII	10	6.660508	0.974996	0.993237
P8	1043	JNK Inhibitor VIII	10	4.485877	0.796159	0.93875
P8	1043	JNK Inhibitor VIII	10	6.661474	1.017556	0.994713
P8	1043	JNK Inhibitor VIII	10	6.846398	1.041327	0.994487
P8	1046	681640	2	4.822913	0.963476	0.991987
P8	1046	681640	2	4.967249	0.997962	0.993237
P8	1046	681640	2	4.762758	1.011463	0.993237
P8	1047	Nutlin-3a	8	5.658313	0.981458	0.982125
P8	1047	Nutlin-3a	8	5.464634	0.951827	0.984737
P8	1047	Nutlin-3a	8	5.717317	0.974546	0.984737
P8	1048	Mirin	100	7.592541	0.976936	0.969625
P8	1048	Mirin	100	7.691124	0.979972	0.977125
P8	1048	Mirin	100	7.065014	1.028612	0.978375
P8	1048	Mirin	100	5.245956	1.168367	0.883625
P8	1048	Mirin	100	5.71943	1.110148	0.917375
P8	1048	Mirin	100	5.223589	1.139459	0.893625
P8	1049	PD-173074	2	5.031605	1.009103	0.994712
P8	1049	PD-173074	2	4.848885	0.996366	0.993237
P8	1049	PD-173074	2	5.408071	1.057131	0.993237
P8	1050	ZM-447439	4	5.130398	1.022748	0.994712
P8	1050	ZM-447439	4	5.748014	1.057105	0.991988
P8	1050	ZM-447439	4	5.613353	1.024003	0.993237
P8	1051	MLN8237	2	-1.642355	0.800282	0.5625
P8	1051	MLN8237	2	-1.422403	0.840252	0.5975
P8	1051	MLN8237	2	-1.369027	0.77613	0.5925
P8	1051	MLN8237	2	-1.448765	0.770237	0.585
P8	1051	MLN8237	2	-0.342333	0.838157	0.73125
P8	1051	MLN8237	2	-0.604882	0.827728	0.705
P8	1052	RO-3306	5	2.996822	0.978077	0.947375
P8	1052	RO-3306	5	3.015211	1.010113	0.936125
P8	1052	RO-3306	5	3.389317	0.976382	0.933625
P8	1053	MK-2206	4	0.024451	0.600544	0.73625
P8	1053	MK-2206	4	0.838122	0.61582	0.64875
P8	1053	MK-2206	4	0.954046	0.567732	0.725
P8	1054	PD-0332991	4	1.175837	0.400398	0.68125
P8	1054	PD-0332991	4	1.685009	0.392102	0.71125
P8	1054	PD-0332991	4	1.9903	0.497096	0.7775
P8	1055	PF477736	1	2.340106	0.977683	0.962375
P8	1055	PF477736	1	2.301924	1.026966	0.968375
P8	1055	PF477736	1	1.812738	0.960658	0.947375
P8	1055	PF477736	1	4.125082	1.038964	0.993237
P8	1055	PF477736	1	4.472128	1.03247	0.994712
P8	1055	PF477736	1	3.15518	0.975801	0.982125
P8	1057	NVP-BEZ235	0.25	-1.988859	0.916594	0.7
P8	1057	NVP-BEZ235	0.25	-2.394365	0.735306	0.71
P8	1057	NVP-BEZ235	0.25	-2.644437	0.843493	0.78375
P8	1058	GDC0941	4	0.472634	0.771783	0.6725
P8	1058	GDC0941	4	0.110004	0.728887	0.7325
P8	1058	GDC0941	4	0.115184	0.65628	0.685
P8	1058	GDC0941	4	0.397264	0.712449	0.63
P8	1058	GDC0941	4	-0.177246	0.757001	0.66
