# normalize enrichment scores by using the entire data set
# as indicated by Barbie et al., 2009, online methods, pg. 2
Term|NES	P10	P11	P14	P16	P17	P18	P19A	P19B	P20	P23	P24A	P24B	P25	P26	P27	P28	P31	P5	P6	P7	P8	P9
REACTOME_REGULATION_OF_KIT_SIGNALING	0.19868472620199254	0.22177746199773873	0.21201007891950088	0.22022910248513486	0.23858042999251858	0.19348778643857592	0.15922386577561426	0.2421589981331114	0.19827465822805967	0.22958208420802564	0.17460696787083627	0.21596846585779553	0.1938716026116766	0.23612693538475388	0.2148224150488079	0.19757547542545809	0.18628854250960122	0.17524304372851304	0.18392468909244433	0.24949097780490317	0.2050838478351157	0.1890808751129228
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	0.23173246629468386	0.22977533711983575	0.24130740183912366	0.24257329027844135	0.25174530761344366	0.2610218041331495	0.28009967583772305	0.2554344017513605	0.2430527502481302	0.22200575039646792	0.21676831675721878	0.2485295852667674	0.22286844592678032	0.2706330931178693	0.18324621373136257	0.22911751228586796	0.22769085078399706	0.09965847319092962	0.2522898533770845	0.24657074637085843	0.26174630496494355	0.22369392070904473
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	0.2989584967101858	0.29873701742816167	0.3016049520027218	0.2970998916908562	0.32231872293893077	0.31417004492485184	0.328016732062899	0.30315255752087406	0.3045660539165789	0.2943818472809905	0.30035333205897	0.3119558800807959	0.30447365091862283	0.31933084934356865	0.28212444858346347	0.29776925733478105	0.299891780164146	0.2935854574752505	0.3151589215014226	0.30611087179013946	0.3237380422615638	0.29583911861766893
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	0.18664133000524247	0.20052355512321324	0.1667279006960487	0.19130568431004966	0.2019572910886077	0.20773809024665452	0.18351642174969685	0.18988545124565404	0.2007544384721406	0.18294893017441136	0.1945934515883985	0.17806882378676223	0.1737010513803172	0.2229079048015029	0.2066759994142094	0.1932605769859814	0.16377425814366184	0.19498706814083516	0.21577242990744985	0.1946371490228508	0.2141722624756833	0.19236570463592767
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	0.27117392126984285	0.24858464085276932	0.25029395438078794	0.28079079313172534	0.23914547402662373	0.24666138913397767	0.2925380415431556	0.24587457101639365	0.27316388451804213	0.25669447934299544	0.25405933776194706	0.24421414101393962	0.27473845691300625	0.264815053605527	0.2132351173061417	0.2227105735751436	0.27958829387139045	0.21775838924804664	0.27015873722581885	0.23445370144559402	0.2634060630679058	0.23028985533200352
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	0.2570445916462456	0.25766959744438683	0.28998584270080996	0.2940840498356498	0.30540970820443725	0.2523731868145476	0.30302273888068026	0.24689600169853396	0.23041311042272483	0.2770696226415781	0.23619401240974922	0.2595844472897603	0.32607660807055544	0.26277229972162225	0.3117458519468472	0.25001376930379465	0.26837517298544084	0.36194178601667565	0.23855743748870561	0.262124315856759	0.2791445180631054	0.27873844276107224
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	0.24655185886356873	0.2173030911704767	0.22737593829732827	0.2165585781764915	0.19156536803151103	0.19224860028069624	0.20595547883125886	0.24431614256089706	0.22331733217235963	0.23711583054164234	0.22603198386879947	0.24698037091520325	0.23507494948555777	0.21166942730714422	0.24790014495712256	0.23403607772792503	0.24084943606670597	0.23627807844818768	0.2304466349753634	0.23394709893483104	0.23923753231032965	0.24030551236370815
REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY	0.19380232314380882	0.1758301772341883	0.20388945560037383	0.20732084280874186	0.20591004806766605	0.22598871458614694	0.23143372076374558	0.21140066911333896	0.1948023103142943	0.17020645172921825	0.19398064414089333	0.20082284958079927	0.19152423569268487	0.21081047723092042	0.18782378394005386	0.18738822230312613	0.17206799211277574	0.13621819082438294	0.22296300368273028	0.2645410402847994	0.21294581567598705	0.19031410209780064
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	-0.05197225096917174	-0.05941036256090265	-0.07291504555652598	-0.04344013711853338	-0.037253850056908025	-0.09130115167916981	-0.05755924751685329	-0.06406561646204859	-0.05683657710175628	-0.0530777495354877	-0.05260186969334091	-0.07882384691985396	-0.07141861398086659	-0.06440446679641397	-0.0715218748600445	-0.04933714639923586	-0.03641722552672405	-0.06265718622990159	-0.027249876951546192	0.029533211685658714	-0.0613785618223764	-0.057775157625723335
REACTOME_REGULATORY_RNA_PATHWAYS	0.2141472908777307	0.19271020487599766	0.23738126733220508	0.1997048485688537	0.25254691976148647	0.25159312347991497	0.2582812832816368	0.21016734939883774	0.20667925653932157	0.2213143674180805	0.18934437244511157	0.2111226073271616	0.2255356846277463	0.24675453707100367	0.1991935359275121	0.2283762622497038	0.19493493710965354	0.2280909073651063	0.2479598466322357	0.22058833361825259	0.24183496024900045	0.22026966552724972
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	0.3029655166741131	0.2653320326703025	0.3521578078849907	0.33375854656589055	0.3835277772060645	0.38426191819539607	0.34297994410142646	0.3771446819097811	0.36167080823284464	0.31109199118000874	0.30673112119502133	0.3416278333813794	0.3446994620154237	0.33388245861865723	0.27007112480235723	0.3593747640847527	0.2915036866346605	0.18447317583413353	0.36162085233931485	0.34184953872205076	0.370746756246654	0.20334560877884408
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	0.20744380947729735	0.2141586368840387	0.2550875770513595	0.26832219866658885	0.29342601461317175	0.24708854968106694	0.21089049761749815	0.24893498445686796	0.2520341717636631	0.2336306579435133	0.2413023450029818	0.22893328796265314	0.2512552348575157	0.2299393723370258	0.21705487549635802	0.25122698713127795	0.2650164604009322	0.22500413168431682	0.2649675048635799	0.2522208565442345	0.2721526365820564	0.22167674205311003
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	0.2093299606806965	0.23836523851343222	0.24075750093797407	0.2464465347726643	0.26791926521823195	0.2478701348403519	0.19921815234897894	0.224813148097122	0.2204505657595731	0.2004159623910735	0.2233189180646004	0.22999349596761934	0.21980124527432346	0.23173317068094645	0.19218015031509494	0.20997530446885423	0.2452160543155815	0.21105475250296102	0.2491908872836957	0.21731865638321796	0.24552998714568916	0.21984343768852488
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.24561932602724798	0.24848965583569035	0.23727936230635271	0.245617416907167	0.23078337910019264	0.2502657791586396	0.226703643792137	0.2704923384347721	0.2405494859424153	0.24065137990635438	0.25018389646412936	0.2399320849740858	0.21684065742812525	0.24052439986967486	0.2070330997689032	0.24690255483265225	0.2695479657762391	0.22282926138578862	0.24724508189345176	0.2608929130020183	0.2742590140085563	0.22988181874512248
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	0.24561932602724798	0.24848965583569035	0.23727936230635271	0.245617416907167	0.23078337910019264	0.2502657791586396	0.226703643792137	0.2704923384347721	0.2405494859424153	0.24065137990635438	0.25018389646412936	0.2399320849740858	0.21684065742812525	0.24052439986967486	0.2070330997689032	0.24690255483265225	0.2695479657762391	0.22282926138578862	0.24724508189345176	0.2608929130020183	0.2742590140085563	0.22988181874512248
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.05577070857046213	0.0357301201719219	0.03408728317001008	0.023388587230614353	0.02756671466137529	0.028012707220802787	0.039846507087194456	0.02669856238543784	0.027435557861684588	0.05941824193823986	0.03109447352276198	0.023713404756337694	0.031210258551492908	0.025692887202104442	0.06391558373916341	0.04266792068817129	0.020902260354673928	0.08029468309615434	0.026810489745265807	0.02394521888372452	0.01692862531567811	0.04288800158903258
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	-0.1347464602751213	-0.10326837675609872	-0.10071071017928936	-0.14163657298030247	-0.12380063796710902	-0.1430305343463834	-0.13642678054400137	-0.14962292296748336	-0.12852017631913473	-0.11750669564556031	-0.11755258367117506	-0.1017113675505768	-0.11317447958179827	-0.1031946402811053	-0.13078535811720146	-0.12046384295114368	-0.13496448028272448	-0.12898839702830245	-0.12994627634736294	-0.17114942335561661	-0.11565875467586063	-0.09176478623824817
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	-0.02654428768891082	0.02135463623207081	-0.13134394431295096	0.019352813138910213	-0.19625153505074014	-0.05523170241785564	-0.11439712663146456	0.04785995217371307	-0.04455072166262764	-0.11639942987878966	-0.037341569282137055	-0.02824288102882578	-0.03808924453766721	-0.031762421060841615	-0.0007914755092235926	-0.049719211359585895	-0.06581450227603067	-0.12517410034209858	0.02160309530666622	0.03828557540049867	-0.1018324261357712	-0.03176003629836988
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.1905699559416028	0.175132020374159	0.17573925678157598	0.20012325626533728	0.17998709679338187	0.1812523412882175	0.281273519550686	0.18646556578141432	0.17323054248721903	0.2143039074228018	0.19702209442085364	0.20733248432347934	0.22475675667100845	0.19024334319730826	0.23206642692502014	0.20296043083269988	0.19243456892705954	0.21382407215500743	0.19413814138075225	0.21293156426784676	0.1861418122349922	0.21519326643668427
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI	0.0732935793611026	0.07227690833824785	0.038897112898632395	0.05682889002264754	0.03184837639615012	0.04519182760136847	0.1448225652918211	0.09005937943505526	0.04819959957953091	0.0875088317464575	0.0661785806251837	0.060412965506460276	0.10674166392989487	0.05414134071170866	0.0933382215963459	0.06573284632414317	0.03785793802045216	0.07590467485248664	0.050650682993716084	0.10879357054256725	0.05058475803541468	0.07850899758211051
REACTOME_RNA_POL_III_CHAIN_ELONGATION	0.14102190252145363	0.13100497706387387	0.1245630234537741	0.12240654188310614	0.1731180664992519	0.1467587460719708	0.135498406249202	0.16367802850748095	0.14904890913453736	0.1288474952890417	0.1387812209981848	0.13375853994951203	0.1324365367901278	0.1284190676326773	0.10790158442977443	0.12175832408429371	0.1300220246844824	0.14817368539075407	0.124769405352799	0.1401803897942468	0.13577604098183146	0.14325747501827266
REACTOME_RNA_POL_III_TRANSCRIPTION	0.20197949191256556	0.1983233163345534	0.18568114740666924	0.1906671660774452	0.22724165537323895	0.20684339712537614	0.15741290776363806	0.22847449610121273	0.21876012548939067	0.19042727284849303	0.2113196414591329	0.19744423085971727	0.19694622173447	0.21655117497679668	0.1856819349547515	0.202824859775587	0.19308011471316705	0.21811745535811786	0.20357806351203997	0.2083358565388291	0.21671271792832	0.2096561654086615
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	0.17323975517840687	0.16757730614969413	0.1715964564844618	0.15628573946767715	0.20570944431982968	0.18481104751477506	0.17873571545560893	0.19648443336436142	0.18336385696132856	0.1665141336123832	0.1660487102655481	0.17358782027729258	0.1726178675593583	0.17531039618639596	0.13449930060351564	0.16497134169219574	0.1704268495813251	0.18225756449983996	0.16721036145803106	0.1770502000569146	0.17178606248576406	0.18655527748595974
REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	0.17262561008297583	0.17297699138200867	0.16869920959471607	0.15397475079007453	0.19964880596725174	0.18663325033736178	0.18084718485066706	0.1977229411985551	0.18677342288196316	0.1602557639497215	0.1775418753548005	0.17379149234094846	0.17657034128397647	0.17816193393147395	0.14642986639992242	0.16209141704652302	0.16681929922459088	0.17979093719335779	0.1680723433482498	0.18232754712155463	0.17476976156487206	0.17430453524714276
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	0.18473714479240616	0.1723197769832374	0.15608249064813512	0.1753721676171499	0.21338192796069957	0.1811942676525506	0.1159382050350838	0.2097343044350922	0.1975498296360088	0.17355416622111036	0.1898501115741703	0.17255414525293053	0.16811758167009883	0.18808259527531224	0.1656474211846798	0.18183925117329328	0.17116944820962338	0.2029529455132223	0.17911177413941712	0.18229730601933497	0.1970886858616822	0.1943405227517354
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	0.3048473920052595	0.31371475696169676	0.3307457504411838	0.29704167412030363	0.3333578657406795	0.3270292809508776	0.3363433496367	0.323151222994367	0.3161449259290155	0.31015167493481655	0.3102204366914232	0.3225707421432477	0.3220454040848002	0.331566798048386	0.2991373134479061	0.3166292253059392	0.3029824464796876	0.31915402651920866	0.32464138969887224	0.32829700915734716	0.32131699970129585	0.32548719419282884
REACTOME_RNA_POL_II_TRANSCRIPTION	0.27167322615149797	0.2721473673917086	0.28666140612318464	0.267278591509375	0.29319869589152026	0.29030725948177877	0.30907301604584336	0.2864805456576938	0.27670100386273105	0.26304102904282317	0.2697174078437224	0.28396271646347543	0.27310032360322223	0.2906446716542078	0.26408466073048426	0.2691357437365117	0.24769870519938234	0.2641307753795212	0.28297840247948997	0.28246165357672276	0.28249922976047714	0.27285645337129666
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	0.23933662267867237	0.24034987552634368	0.2879380757077976	0.23513517477406204	0.2560839200888709	0.27005422561855935	0.2768737959969271	0.2639418988974785	0.26395435454475324	0.236514890316213	0.23127579797603073	0.25869284940319365	0.25441331230787606	0.2670151486961163	0.21787970007081062	0.2575885291428548	0.2556917341154364	0.26067210434314225	0.27903469953970084	0.2638076153365659	0.2688193838336782	0.27888946004238996
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	0.23195021351921608	0.24503025173182125	0.2117129160880689	0.2236719119866964	0.2440357800047354	0.23668263570211298	0.21589998037963107	0.25073222133391654	0.25054649557794445	0.22444484862163017	0.23364344116028024	0.22505783398692938	0.23233525608224503	0.2411442423370792	0.2295193736877431	0.23821484818748406	0.21399203060011757	0.24481843843541376	0.22787824183864105	0.24487656939070745	0.24912311876081822	0.24473451329122575
REACTOME_RNA_POL_I_TRANSCRIPTION	0.2893556973928924	0.30153568617471704	0.2736003640016349	0.28168640713096116	0.268872859420027	0.2823069050626548	0.3146529991978219	0.31546162945445483	0.29455269307107357	0.2741281133887498	0.2800062052903897	0.2656208317215421	0.2949090032506274	0.2934452506130034	0.31134999916523887	0.31514746145812444	0.2601212992591219	0.2983181650624586	0.28456764656193423	0.3229864507321792	0.31591765021549933	0.30125904716946633
REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION	0.24701595137936758	0.2563360605540654	0.26759429170887	0.24410474828694362	0.2582463082739709	0.26518319266619744	0.3061209169510774	0.308096139453627	0.2619037545876055	0.2295309978816016	0.2809134135460869	0.2435686001212218	0.27723591642552115	0.26526552073567794	0.27001836758019804	0.31972828548253535	0.26089346687460063	0.2627772193191027	0.29053605122416637	0.32861782490285124	0.31771856666552545	0.2542617052365563
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	0.20576240876559107	0.22772710233755217	0.1771258122387446	0.14975520736467912	0.11887814918303809	0.17674823681735466	0.27820314829725473	0.24515018758285448	0.23716216463507278	0.18281296933730543	0.15447345463728385	0.16353235299994462	0.15413029229491962	0.20264600230371255	0.23734484828929803	0.1728973260394701	0.13116742599735448	0.24169643758524076	0.17150196373994311	0.20818231292628003	0.18101753275401772	0.27774974391571144
REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS	-0.15171558331979576	-0.11517688520177448	-0.09600611325375794	-0.14571182428982676	-0.13886282914389858	-0.03152890272378314	-0.1002724455112506	0.01132461074147744	-0.1368916356640623	-0.06830565310781794	-0.07673713505800599	-0.06110129276863102	-0.09270785799067303	-0.11123196513780953	-0.09298299969173254	-0.10879627096768227	-0.08229950321499445	-0.08927369359602652	-0.14242105771315294	-0.06225109095559991	-0.13973533736790514	-0.0012452037050774232
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	0.29728386346607	0.3020977895039041	0.29524692804390096	0.31124539216830494	0.30424351175719416	0.3055006425697654	0.3152167668838661	0.31607836940620926	0.3005857207572754	0.2975545322018725	0.30523769261418304	0.30758418869749526	0.334438990636732	0.30155680823006453	0.2934344642290092	0.298622185586528	0.3147330439632665	0.29549601740316195	0.32607576042707365	0.3279452987425427	0.3157312318479349	0.32560193779767044
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	0.22391604272827767	0.18783477788696096	0.21533876355988024	0.21450798556197997	0.23197608251145432	0.22810187061329318	0.2510140120302382	0.2205063330424881	0.23515029292630865	0.1963581509165628	0.19069625537972534	0.20828401694777834	0.20073328498235857	0.2312562050592184	0.14982545267832684	0.20742954019578813	0.19495007269468134	0.05963146203959202	0.2431689908691723	0.21645070545072248	0.22563010806854497	0.1581129204189769
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	0.2963637157251943	0.26527485807826084	0.28087771791583266	0.2745789688914516	0.27232496467591766	0.2938777492565822	0.32643547499069875	0.279357525078977	0.2796145088842801	0.27376969399521045	0.26846833834864176	0.2845326013737024	0.25642131703794513	0.2964349421034983	0.2564528702859325	0.2805592479943323	0.2704900508047184	0.23167753293584586	0.2814069031741727	0.2924266302255196	0.26411572147048734	0.26342025163009936
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	0.19146404137820872	0.19504557230182012	0.14729307416682952	0.1689963831162557	0.14608542022881232	0.1708796997542608	0.1971937683411833	0.141475021206713	0.17960151718502276	0.18503738552060917	0.2047892346247303	0.16273705118026036	0.19006699506561717	0.162170858814821	0.2306811862900155	0.13661833880240312	0.13676471019745995	0.21922027616339412	0.18266718876503954	0.08689997984046023	0.17511148151848752	0.2088788932157447
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.2227833136881991	0.239454830187022	0.17079459986552478	0.21145482149480477	0.17488176063929353	0.1653141378695032	0.2367871003194638	0.17403236952667286	0.19039526730889922	0.18743776008593488	0.22985222479218742	0.1959609255535953	0.21661892978374625	0.18521515812872644	0.2610879620215632	0.13828848796350462	0.15174134441971343	0.24114192125614778	0.1973249015224655	0.14187922965523853	0.19786357907146815	0.2264988793449968
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	0.2189809008090483	0.17398155146026426	0.17830237415536843	0.1874932034351636	0.17888792930570807	0.1896837139150879	0.12651967459833935	0.10419922680753282	0.17987956218374226	0.21524311179719696	0.1714323232138654	0.15899037681579614	0.21580447584530466	0.1947889087755267	0.21604824294870248	0.19908008622409634	0.1795764632956752	0.24358731997252317	0.16543945381947794	0.1282096121609834	0.16117556047618722	0.19544709001039612
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	0.2639222284365294	0.22949652005387766	0.23634618298043056	0.23077773150593686	0.22576614136504178	0.23740146996827668	0.19353386988906957	0.17466494185734757	0.23208763910388605	0.2613982002674968	0.22956881691834424	0.2207938777467589	0.2595398981998971	0.2393314034390624	0.258424454397136	0.24621465719067664	0.23445376953562458	0.2772037077707842	0.21707612736626364	0.18623709837635216	0.21989035378639538	0.2510466233851459
REACTOME_SEMAPHORIN_INTERACTIONS	0.1767917431212915	0.14873864022180855	0.15058757090005245	0.1427798824788223	0.1355540705054723	0.13622611761412	0.13828577950318152	0.11390775147738041	0.16106747601522303	0.16802227692113011	0.15573065780487255	0.1385612924717754	0.16192609095110275	0.14853422195486976	0.19608294676807828	0.15318501613772656	0.1403818034350367	0.1930631786743999	0.14831995730515948	0.12755288873366122	0.1315850875516565	0.1649537417768454
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING	0.34676470599647036	0.3510975944765644	0.34336975569634476	0.3472900130260429	0.34377990290589855	0.3521966922806415	0.36889561355844624	0.35484072529636457	0.33003209552874296	0.3244505200386394	0.33716878412706913	0.33892956181774875	0.3568100031925246	0.34571331038486425	0.34325874644615173	0.34205477564481884	0.3299333551278091	0.32617106795990525	0.3414799308979643	0.3505710018203268	0.35984424905341333	0.333326926016248
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	0.23186011129870215	0.1988139397211013	0.2351906867264405	0.233532954809866	0.23079897275555486	0.21894918768166322	0.26013555613602135	0.24650564363800692	0.224563511883558	0.2237341011063807	0.23900514160602876	0.22990349813258174	0.24623896594803668	0.2385046599581293	0.2272973670211251	0.2354876331388445	0.22390015884505718	0.20685497690893728	0.22485778419511054	0.20217993003469245	0.25236395399989264	0.24721721731753363
REACTOME_SHC_MEDIATED_CASCADE	-0.004911480399404179	-0.018909473178413724	0.01508778751190405	0.022394057781060427	-0.032093193869340064	-0.0213338655714133	-0.07203663357986045	0.0005479158083912938	0.025941527110990077	-0.028770083364378477	-0.05246437105675895	0.00562353249815654	0.004376896574181359	0.013864420434099804	0.04525987175438206	0.02408117944823237	-0.020552471141205696	-0.0013408577344609948	-0.011926116323545935	0.01845437701859792	-0.03395509880173015	-0.038386013421848796
REACTOME_SHC_MEDIATED_SIGNALLING	0.32272833682448676	0.3569328501005947	0.3160597883144704	0.31260541789752044	0.32821166321068085	0.31950399641150035	0.3327744979046185	0.3207238866348504	0.30241268225807044	0.2896849217517032	0.3458569312286868	0.3156479134224927	0.3595051450550143	0.3504048505030506	0.3042733462452265	0.32853444588643205	0.3232633747946367	0.308968333915253	0.3108768599207723	0.32388459247140094	0.36759514820653966	0.2996787473231622
REACTOME_SHC_RELATED_EVENTS	0.31358154284451883	0.3555867048191558	0.3055148432587352	0.30359924744020594	0.32780667149246656	0.3159720288771119	0.32674687797102875	0.32226516562082824	0.29802229913503475	0.28484164645389476	0.34536543829387295	0.30913613497616205	0.35232532405763334	0.3421652467229668	0.3030396851567079	0.3196975687144151	0.31956648539902327	0.30120077719864913	0.30445782041870006	0.3209348608419336	0.35717119179679246	0.2956519411112247
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1	-0.17166545603071545	-0.264622122481183	-0.1870858206673868	-0.1781543759169141	-0.2687772888777718	-0.2893893560195702	-0.2834294659425373	-0.26933216088754763	-0.1225905852350627	-0.20437910044330368	-0.2883053008472064	-0.1934423370417304	-0.2017017348090591	-0.2315492750880426	-0.05228002954477671	-0.14968678930766027	-0.1986508383496826	-0.15769582869137844	-0.18489371445556918	-0.18750798924143422	-0.26794117605765466	-0.22150853502752035
REACTOME_SIGNALING_BY_BMP	0.1653130840234004	0.15700460465831417	0.14688524029432437	0.1620587774554519	0.14379804282175507	0.16658420701696902	0.16283085214250398	0.15873483666619978	0.13730105148698774	0.16133748025108718	0.1762785448465078	0.18100593218955557	0.15637221672457902	0.17234769982036385	0.20505414593964477	0.17999480675625334	0.16524002215964087	0.14818707381097873	0.14592386162659332	0.14070877560698739	0.12999931047500285	0.17701244685651946
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	0.26138269956701127	0.2614604083223934	0.26627300479602306	0.2601816971410105	0.2745947463610592	0.27357198555679346	0.2800264274934143	0.2608052782368877	0.23326200710036582	0.24353116464689675	0.24765103892448012	0.25796500833024355	0.25867343702438955	0.2646613068223994	0.2778872900273839	0.25535465419362696	0.2372588347631497	0.25784123965593964	0.2592954165829904	0.25539963004043587	0.26597101918921556	0.26672759617451536
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.20874734627716293	0.20477948649889402	0.20743512349278811	0.19841029962511805	0.21914333357745586	0.2025061556603034	0.21153715342579027	0.20381133698177414	0.1990557920314468	0.19992363154435708	0.21264554253702406	0.20759497830087892	0.21675398253902414	0.2010830802542479	0.20306569346301817	0.2017286814903481	0.20465100778597736	0.19308724516543274	0.21373312162670896	0.20360523830033167	0.2173081365583752	0.2254792663570768
REACTOME_SIGNALING_BY_ERBB2	0.17738313846049242	0.15517187822338155	0.17533504260764712	0.16391033460765078	0.18575259642255904	0.16048121275658975	0.18287283781802505	0.17146937272551824	0.16080775267319905	0.16161824225097207	0.18172754957645548	0.16884421815071107	0.177008656334807	0.16795935936122144	0.16862660512144526	0.16387865315496705	0.16567441959841206	0.15930960108074035	0.16662133478780775	0.16406071838432446	0.1793948850803381	0.1926064998970495
REACTOME_SIGNALING_BY_ERBB4	0.15987544708965717	0.14361864892690973	0.15827138574740773	0.14345298577793272	0.15747356621559336	0.15074065815886187	0.16552601566466935	0.15178922287144525	0.14235949385581242	0.14392678727323435	0.15863857293397696	0.153220770156036	0.15815963604965633	0.15201422815243448	0.153021420885803	0.14138635916452122	0.14985764342797067	0.14827210270128685	0.14810994622892662	0.1422915980489496	0.15514101937551902	0.17024671742448513
REACTOME_SIGNALING_BY_FGFR	0.10237784991314254	0.08475117375545024	0.09680968675003872	0.09480322963946597	0.09236230751052026	0.07759819187215458	0.07808507805484735	0.09315851556172289	0.09960686002362193	0.07756613841923271	0.08198249568156502	0.09564839595515018	0.1031594923911405	0.09313553112288823	0.10437375144615714	0.09760410244352187	0.08670091712912266	0.08963994892047193	0.0899673106833423	0.1000194109815142	0.08505055767262754	0.08726335660049199
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS	0.14894312556099923	0.1834914270540353	0.1690960721630045	0.14991848773662314	0.1903164441591636	0.17091547880743202	0.19929998803867646	0.16278311692001407	0.17535261761685692	0.16698298739287418	0.17483359455014355	0.17038890017214153	0.1855246294599652	0.19343210018795676	0.1857372998635266	0.16170355910717782	0.17878661818335342	0.15744917128019115	0.19753639531803693	0.19551264454712988	0.18549251928530353	0.17774114499425467
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	-0.004402375547276239	-0.01477606191508223	0.002896683054027313	-0.005448938455628731	-0.01273412150314773	-0.03042782270160631	-0.011219047072148708	-0.0307277850417206	0.032231674461379485	-0.00712140596878675	-0.028515559568896183	0.001810048305701837	0.006940972543089821	0.0005027350980511583	0.06548900025946588	0.013315344862359014	0.004739692359747786	0.007829634698210021	0.02167397545350967	0.01790786757251526	-0.015340122140626213	-0.005201317341428056
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	-0.10008181718648322	-0.16508614362242205	-0.09279006552624916	-0.09743205014333321	-0.18805360538804528	-0.17134377310486681	-0.22353562766525675	-0.1526186667429258	-0.07270242932060994	-0.14604873154976122	-0.21636410204280657	-0.09289625093725061	-0.13335284168184816	-0.13078461051266954	0.03784538886345692	-0.07288772106570102	-0.11370142693877516	-0.12397279160816832	-0.1388375927724223	-0.07658458646079742	-0.1985059338020607	-0.1414918567160041
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	0.10171705740879915	0.0922349766532715	0.10157776898361513	0.0972453277298525	0.1021516839055822	0.08514274099128014	0.09092410872093225	0.0976554717313833	0.10376872077639308	0.08263529041417275	0.0888226427013796	0.09979651486200809	0.10944961697125458	0.1018663712396357	0.11014896915237776	0.100530849191354	0.09196517552188088	0.0918261369727109	0.09796165706967531	0.10724467530161433	0.09392792493448265	0.09382733217196489
REACTOME_SIGNALING_BY_FGFR_MUTANTS	0.014151835651295516	0.021944518631571815	0.03283070355818066	0.0267791053480824	0.02526785423723304	0.01805402426329394	0.004607449406191376	0.018928813837048246	0.026848932885635054	0.0014653323741335024	-0.003111634226374792	0.022530043784859056	0.019286792876541215	0.03680883782841225	0.07552959610814342	0.028322961504920835	0.01985753826651611	0.010837009596642896	0.02400916251550144	0.03909406958603239	0.01733473920238789	0.011660228970027513
